Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-01-11,14:57:03,PNQ7869283,Cancelled by Customer,CID1029269,Auto,Vishrantwadi,Viman Nagar,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-07-20,07:03:30,PNQ1885490,Cancelled by Customer,CID6673024,Auto,Chinchwad,Vishrantwadi,,,1.0,Wait time too long,,,,,,,,,
2024-03-20,19:15:55,PNQ8655475,Incomplete,CID9450054,Auto,Vishrantwadi,Wagholi,5.4,2.1,,,,,1.0,Customer dispute,287.0,13.16,,,
2024-11-07,19:36:50,PNQ7664320,Completed,CID9227018,Auto,Lohegaon,Dhanori,13.9,23.9,,,,,,,50.0,1.0,3.1,4.3,Ola Money
2024-05-22,13:29:11,PNQ3996406,Cancelled by Driver,CID4063816,Go Mini,Hinjewadi Phase 1,Shivajinagar,,,,,1.0,Traffic too heavy,,,,,,,
2024-12-29,07:15:10,PNQ2698297,Cancelled by Driver,CID1442749,Auto,Wagholi,Dhanori,,,,,1.0,Personal issue,,,,,,,
2024-11-23,16:02:04,PNQ1385461,Cancelled by Driver,CID3848708,Bike,Dhanori,Koregaon Park,,,,,1.0,Traffic too heavy,,,,,,,
2024-07-12,07:18:29,PNQ7707666,Completed,CID1401224,Auto,Nigdi,Chinchwad,4.1,14.8,,,,,,,110.0,3.21,3.7,4.1,UPI
2024-09-27,18:43:48,PNQ3734492,Completed,CID8600240,Bike,Akurdi,Katraj,11.1,11.7,,,,,,,361.0,24.99,4.1,4.6,UPI
2024-07-21,15:46:25,PNQ7856905,Completed,CID6965119,Go Sedan,Chinchwad,Hinjewadi Phase 1,2.6,14.1,,,,,,,226.0,9.91,4.4,4.5,Ola Money
2024-09-25,13:41:33,PNQ4039179,Completed,CID3570204,Auto,Shivajinagar,Pune Station,5.4,16.5,,,,,,,61.0,2.28,4.1,4.9,Cash
2024-06-30,18:36:45,PNQ2549552,Completed,CID1842484,Go Mini,Koregaon Park,Wagholi,4.9,9.6,,,,,,,251.0,10.19,3.8,4.7,UPI
2024-07-26,18:33:59,PNQ7319128,Completed,CID1333043,Go Mini,Chinchwad,Swargate,6.2,14.6,,,,,,,463.0,18.92,4.7,4.5,Cash
2024-07-27,08:54:31,PNQ5550758,Completed,CID3889483,Auto,Swargate,Dhanori,3.3,42.0,,,,,,,276.0,11.27,4.0,4.1,UPI
2024-03-05,18:13:04,PNQ8868053,Cancelled by Driver,CID6462405,Auto,Swargate,Chinchwad,,,,,1.0,Customer not reachable,,,,,,,
2024-11-03,23:53:19,PNQ4030033,Cancelled by Driver,CID6992726,Go Mini,Pune Station,Swargate,,,,,1.0,Personal issue,,,,,,,
2024-02-29,16:26:24,PNQ1311382,Completed,CID7590750,Auto,Viman Nagar,Katraj,1.5,5.1,,,,,,,247.0,16.14,4.3,4.6,Credit Card
2024-07-11,10:01:20,PNQ3625189,Completed,CID4555075,Auto,Balewadi,Hinjewadi Phase 3,7.2,5.9,,,,,,,169.0,6.12,4.3,4.3,UPI
2024-09-06,08:01:13,PNQ1791158,Cancelled by Customer,CID2406046,Auto,Hinjewadi Phase 1,Kharadi,,,1.0,Change of plans,,,,,,,,,
2024-08-10,18:48:09,PNQ7369969,Completed,CID9580574,Prime SUV,Akurdi,Airport Road,6.1,34.4,,,,,,,736.0,16.49,4.0,4.4,UPI
2024-08-18,19:50:48,PNQ4270197,Cancelled by Driver,CID8252662,Bike,Kharadi,Hadapsar,,,,,1.0,Customer not reachable,,,,,,,
2024-03-12,16:19:25,PNQ2164886,No Driver Found,CID1118385,Auto,Pune Station,Kothrud,,,,,,,,,,,,,
2024-05-05,07:57:14,PNQ6234578,Completed,CID8300591,Bike,Hadapsar,NIBM Road,11.6,10.7,,,,,,,115.0,2.91,5.0,4.7,UPI
2024-08-12,09:25:29,PNQ2136892,Cancelled by Customer,CID3719737,Go Sedan,Baner,Chinchwad,,,1.0,Got another ride,,,,,,,,,
2024-12-30,13:56:13,PNQ1583412,Completed,CID4738140,Bike,Koregaon Park,Hinjewadi Phase 1,3.4,13.7,,,,,,,202.0,16.39,4.0,4.8,UPI
2024-08-25,07:03:15,PNQ3194272,Completed,CID2964123,Go Sedan,Nigdi,Viman Nagar,0.5,2.7,,,,,,,509.0,17.22,3.9,4.3,Ola Money
2024-03-15,20:59:06,PNQ5718376,Cancelled by Customer,CID5457292,Bike,Airport Road,Koregaon Park,,,1.0,Got another ride,,,,,,,,,
2024-05-31,11:22:29,PNQ5309477,No Driver Found,CID5056531,Go Mini,Deccan Gymkhana,Swargate,,,,,,,,,,,,,
2024-07-16,20:55:27,PNQ4596359,Cancelled by Driver,CID9838055,Auto,Swargate,Undri,,,,,1.0,Customer cancelled trip,,,,,,,
2024-02-09,16:22:52,PNQ4053640,No Driver Found,CID9050738,Bike,Katraj,Viman Nagar,,,,,,,,,,,,,
2024-09-19,15:02:59,PNQ6994460,Completed,CID5722650,Auto,Undri,Koregaon Park,1.2,9.8,,,,,,,160.0,7.8,3.6,4.6,UPI
2024-09-02,06:21:12,PNQ5984481,No Driver Found,CID6061214,Bike,Undri,Chinchwad,,,,,,,,,,,,,
2024-06-07,20:10:00,PNQ1070897,Completed,CID4875641,Auto,Kharadi,Kothrud,5.3,9.5,,,,,,,331.0,14.9,4.2,4.1,Cash
2024-02-21,08:45:35,PNQ6771986,Completed,CID9278631,Prime Sedan,Balewadi,Kalyani Nagar,3.3,31.8,,,,,,,454.0,14.95,4.9,4.4,UPI
2024-05-18,06:32:13,PNQ8307571,Cancelled by Customer,CID5120309,Prime Sedan,Shivajinagar,Magarpatta,,,1.0,Driver was too far,,,,,,,,,
2024-11-18,14:01:28,PNQ9910403,Cancelled by Customer,CID1117347,Auto,Hadapsar,Wakad,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-07-25,10:39:29,PNQ7552696,Completed,CID6881668,Bike,Balewadi,Hinjewadi Phase 2,7.9,12.8,,,,,,,116.0,6.42,4.2,4.5,Ola Money
2024-06-26,16:18:23,PNQ5788032,Completed,CID4824739,Bike,Pimpri,Undri,3.0,11.8,,,,,,,270.0,20.7,3.6,4.5,UPI
2024-01-27,18:37:07,PNQ3484210,Completed,CID6908200,Auto,Magarpatta,Chinchwad,11.6,6.0,,,,,,,489.0,20.74,4.4,4.6,UPI
2024-08-12,18:27:48,PNQ7607124,Completed,CID8042097,Go Mini,Aundh,Kalyani Nagar,9.5,50.7,,,,,,,287.0,12.44,4.0,4.3,Credit Card
2024-09-20,04:49:35,PNQ3070408,No Driver Found,CID3216112,Auto,Wagholi,Baner,,,,,,,,,,,,,
2024-10-16,14:09:59,PNQ9246985,Completed,CID9187608,Go Sedan,Deccan Gymkhana,Hinjewadi Phase 2,12.8,10.6,,,,,,,292.0,14.44,4.0,4.4,UPI
2024-07-12,10:45:28,PNQ3900552,Completed,CID7939777,Auto,Hinjewadi Phase 3,Dhanori,3.6,1.4,,,,,,,509.0,22.54,3.9,4.6,Debit Card
2024-11-21,09:09:48,PNQ5648602,Completed,CID4963446,Go Sedan,Koregaon Park,Wakad,3.7,2.3,,,,,,,410.0,15.79,3.8,4.4,Cash
2024-04-10,07:24:17,PNQ8683044,Completed,CID1240259,Prime Sedan,Magarpatta,Vishrantwadi,3.3,7.7,,,,,,,246.0,10.19,4.1,4.8,Cash
2024-07-20,08:02:19,PNQ3306980,Incomplete,CID1586881,Go Mini,NIBM Road,Aundh,14.4,7.6,,,,,1.0,Customer dispute,314.0,12.4,,,
2024-01-07,21:12:26,PNQ9255695,Incomplete,CID9223388,Auto,Kalyani Nagar,Magarpatta,7.2,24.0,,,,,1.0,Route issue,107.0,6.37,,,
2024-10-18,08:51:52,PNQ4500687,Completed,CID7408115,Auto,Hinjewadi Phase 3,Aundh,3.8,2.1,,,,,,,156.0,9.26,3.9,4.3,UPI
2024-03-18,12:36:16,PNQ2145697,Cancelled by Driver,CID4847782,Bike,Kharadi,Koregaon Park,,,,,1.0,Personal issue,,,,,,,
2024-04-17,00:04:10,PNQ9804786,Completed,CID4128540,Auto,Deccan Gymkhana,Pune Station,7.4,9.8,,,,,,,97.0,3.44,3.5,4.2,UPI
2024-01-20,09:30:50,PNQ9234478,Cancelled by Customer,CID6457737,Prime Sedan,Wagholi,Kothrud,,,1.0,Driver was too far,,,,,,,,,
2024-02-03,08:58:10,PNQ1622118,Completed,CID3301423,Go Sedan,Aundh,Chinchwad,10.4,20.2,,,,,,,234.0,9.25,3.6,4.5,Debit Card
2024-12-10,14:05:42,PNQ8283201,Completed,CID8682294,Go Mini,Deccan Gymkhana,Wakad,3.6,14.9,,,,,,,198.0,12.3,3.9,4.1,Cash
2024-08-23,18:21:39,PNQ1798288,Completed,CID5096686,Bike,Viman Nagar,Hinjewadi Phase 2,4.9,5.8,,,,,,,287.0,19.18,3.8,4.0,UPI
2024-07-09,19:16:36,PNQ6179077,Completed,CID8380276,Go Sedan,NIBM Road,Kharadi,6.4,28.2,,,,,,,347.0,10.36,4.2,4.2,Cash
2024-10-12,15:57:52,PNQ5483172,Cancelled by Driver,CID7471735,Prime SUV,Balewadi,NIBM Road,,,,,1.0,Vehicle breakdown,,,,,,,
2024-06-18,16:20:33,PNQ7531416,Completed,CID9150056,Auto,Viman Nagar,Dhanori,6.0,24.9,,,,,,,92.0,4.04,4.4,4.5,Cash
2024-03-20,17:53:45,PNQ3384358,No Driver Found,CID5341340,Auto,Baner,Kalyani Nagar,,,,,,,,,,,,,
2024-10-28,14:17:51,PNQ1290785,Completed,CID2487738,Go Mini,Hinjewadi Phase 2,Katraj,3.3,6.3,,,,,,,390.0,21.88,4.2,4.7,UPI
2024-10-31,18:15:14,PNQ4536204,Completed,CID4884216,Go Sedan,Magarpatta,Katraj,3.1,16.9,,,,,,,282.0,10.71,4.8,4.0,Credit Card
2024-01-12,12:17:21,PNQ8430851,Completed,CID2587341,Auto,Deccan Gymkhana,Magarpatta,3.2,42.0,,,,,,,150.0,8.59,4.3,4.4,UPI
2024-09-17,10:46:25,PNQ5725370,Completed,CID5601404,Prime SUV,Deccan Gymkhana,Wakad,3.2,88.5,,,,,,,542.0,13.3,4.3,4.1,UPI
2024-01-27,21:19:51,PNQ5832191,No Driver Found,CID3454003,Auto,Wakad,Airport Road,,,,,,,,,,,,,
2024-05-11,07:09:35,PNQ6936545,Completed,CID1131833,Go Mini,Pune Station,Deccan Gymkhana,6.8,1.4,,,,,,,147.0,5.31,4.4,4.5,Credit Card
2024-04-24,19:14:56,PNQ8978063,Completed,CID4875494,Go Sedan,Pimpri,Kharadi,0.2,8.9,,,,,,,408.0,14.62,4.0,4.8,Debit Card
2024-05-07,13:09:59,PNQ2229774,Cancelled by Driver,CID9370705,Prime SUV,Akurdi,Katraj,,,,,1.0,Customer cancelled trip,,,,,,,
2024-02-20,17:32:23,PNQ2277962,Cancelled by Driver,CID7080555,Bike,Pimpri,Magarpatta,,,,,1.0,Traffic too heavy,,,,,,,
2024-07-30,18:26:36,PNQ8320592,Completed,CID7592966,Prime Sedan,Hinjewadi Phase 1,Balewadi,17.2,15.5,,,,,,,151.0,3.69,4.6,4.4,UPI
2024-06-18,10:15:10,PNQ9000748,Cancelled by Driver,CID6202367,Prime Sedan,Baner,Chinchwad,,,,,1.0,Personal issue,,,,,,,
2024-11-15,13:59:42,PNQ4354806,Completed,CID2050527,Go Sedan,Viman Nagar,Lohegaon,2.3,23.1,,,,,,,117.0,2.8,3.8,3.9,UPI
2024-02-03,18:59:56,PNQ5723979,Completed,CID6189530,Auto,Chinchwad,Vishrantwadi,12.9,25.9,,,,,,,210.0,8.39,4.6,4.6,UPI
2024-01-30,12:52:27,PNQ3485798,Cancelled by Customer,CID5164315,Bike,Viman Nagar,Pimpri,,,1.0,Wait time too long,,,,,,,,,
2024-03-19,12:01:21,PNQ2242043,Completed,CID2173238,Prime SUV,Viman Nagar,Kharadi,6.2,3.8,,,,,,,284.0,7.08,4.4,4.4,UPI
2024-07-08,07:15:31,PNQ5265580,Completed,CID5987728,Bike,Hinjewadi Phase 2,Viman Nagar,2.8,20.2,,,,,,,226.0,19.09,4.1,4.9,UPI
2024-09-08,21:25:37,PNQ3425822,Cancelled by Driver,CID1486873,Prime SUV,Deccan Gymkhana,Chinchwad,,,,,1.0,Customer not reachable,,,,,,,
2024-04-19,12:54:15,PNQ2535287,Cancelled by Customer,CID2705402,Go Mini,Akurdi,Koregaon Park,,,1.0,Driver asked to cancel,,,,,,,,,
2024-05-26,09:51:10,PNQ2665331,Completed,CID4935837,Go Mini,Kothrud,Swargate,6.9,10.1,,,,,,,51.0,2.72,4.7,4.1,Cash
2024-06-21,08:20:37,PNQ5671330,Completed,CID9859906,Auto,Aundh,Kothrud,2.5,2.5,,,,,,,124.0,4.61,4.4,4.6,UPI
2024-07-11,19:06:05,PNQ1415011,Completed,CID8913381,Go Sedan,Baner,Aundh,4.4,23.5,,,,,,,100.0,2.12,3.8,3.7,UPI
2024-02-12,18:00:09,PNQ8777115,Cancelled by Customer,CID6179255,Auto,NIBM Road,Vishrantwadi,,,1.0,Driver was too far,,,,,,,,,
2024-10-03,12:57:05,PNQ2302179,Cancelled by Driver,CID3713827,Prime SUV,Hinjewadi Phase 3,Airport Road,,,,,1.0,Customer not reachable,,,,,,,
2024-12-23,16:03:00,PNQ4875186,Completed,CID7172919,Auto,Wagholi,Magarpatta,7.2,1.9,,,,,,,122.0,6.42,3.4,4.5,Ola Money
2024-08-29,08:08:18,PNQ8327570,Cancelled by Customer,CID5042625,Auto,Wakad,Magarpatta,,,1.0,Wait time too long,,,,,,,,,
2024-07-06,17:58:52,PNQ7382323,Incomplete,CID4391208,Auto,Kharadi,Hinjewadi Phase 1,11.4,38.6,,,,,1.0,Route issue,539.0,24.29,,,
2024-12-24,11:36:05,PNQ6241297,Cancelled by Driver,CID8750297,Prime SUV,Kharadi,Baner,,,,,1.0,Personal issue,,,,,,,
2024-01-21,08:19:21,PNQ3212485,Completed,CID2733209,Bike,Swargate,Baner,4.0,25.5,,,,,,,174.0,9.41,4.9,3.9,Cash
2024-02-21,05:37:05,PNQ1167688,Completed,CID9630792,Auto,Wagholi,Pimpri,4.0,4.8,,,,,,,310.0,20.64,4.3,4.5,Ola Money
2024-01-21,16:52:59,PNQ9298261,Cancelled by Customer,CID5288116,Prime Sedan,Kothrud,Kharadi,,,1.0,Driver was too far,,,,,,,,,
2024-04-08,18:57:25,PNQ1961423,Completed,CID4144098,Bike,Pimpri,Shivajinagar,2.7,20.7,,,,,,,178.0,8.86,3.5,4.7,UPI
2024-09-08,07:37:18,PNQ4215488,Completed,CID9987333,Go Mini,Pimpri,Chinchwad,7.5,6.0,,,,,,,66.0,1.0,4.6,4.3,UPI
2024-11-11,19:04:53,PNQ9684144,Completed,CID5730586,Bike,Hinjewadi Phase 1,Swargate,20.1,42.1,,,,,,,198.0,15.77,4.5,4.2,UPI
2024-11-09,09:04:29,PNQ4719280,Completed,CID1199545,Bike,Baner,Balewadi,1.8,30.2,,,,,,,74.0,1.0,4.6,4.0,Credit Card
2024-11-06,19:10:41,PNQ5898608,Incomplete,CID9943189,Prime SUV,Swargate,Wagholi,6.3,10.4,,,,,1.0,Route issue,582.0,14.61,,,
2024-12-24,14:31:38,PNQ3901538,Completed,CID9496880,Auto,Wagholi,Koregaon Park,1.3,42.4,,,,,,,157.0,10.8,4.1,4.3,Cash
2024-04-24,17:02:25,PNQ8756015,Cancelled by Driver,CID7154271,Go Sedan,Pune Station,Chinchwad,,,,,1.0,Customer cancelled trip,,,,,,,
2024-06-22,17:44:30,PNQ2921475,Completed,CID7905343,Auto,Hinjewadi Phase 3,Hadapsar,6.7,2.6,,,,,,,669.0,26.21,4.3,4.5,UPI
2024-08-19,11:32:19,PNQ4694441,Cancelled by Driver,CID4720228,Go Sedan,Viman Nagar,Aundh,,,,,1.0,Customer cancelled trip,,,,,,,
2024-05-30,16:52:25,PNQ5445942,Completed,CID9417387,Go Mini,Nigdi,Swargate,11.6,18.8,,,,,,,370.0,20.6,3.5,4.4,Cash
2024-08-02,18:15:50,PNQ3398723,Completed,CID1135934,Go Sedan,Hadapsar,Dhanori,2.3,14.7,,,,,,,319.0,10.15,4.4,3.9,Cash
2024-06-07,17:13:15,PNQ5993606,No Driver Found,CID4071082,Go Mini,Pimpri,Wakad,,,,,,,,,,,,,
2024-08-24,08:09:02,PNQ9211880,Completed,CID6631010,Go Mini,Pimpri,Nigdi,8.1,9.9,,,,,,,112.0,4.34,4.2,4.2,UPI
2024-02-10,06:56:07,PNQ1952231,Cancelled by Driver,CID3492666,Auto,Shivajinagar,Wagholi,,,,,1.0,Traffic too heavy,,,,,,,
2024-03-16,07:28:08,PNQ7980765,Cancelled by Driver,CID2157850,Prime Sedan,Swargate,Lohegaon,,,,,1.0,Vehicle breakdown,,,,,,,
2024-03-17,17:18:49,PNQ5988173,Completed,CID3549670,Auto,Kharadi,Koregaon Park,4.6,7.7,,,,,,,136.0,4.04,4.8,4.2,UPI
2024-06-19,17:37:15,PNQ3243123,Completed,CID1856919,Auto,Koregaon Park,Hinjewadi Phase 1,2.2,16.4,,,,,,,387.0,18.63,5.0,3.5,Cash
2024-09-03,12:07:59,PNQ3150860,Completed,CID1819580,Auto,Swargate,Wagholi,0.5,10.3,,,,,,,229.0,14.13,4.4,4.8,Credit Card
2024-11-25,17:42:35,PNQ3144387,Completed,CID5812415,Go Mini,Shivajinagar,Katraj,6.3,3.0,,,,,,,167.0,8.3,4.6,4.0,Debit Card
2024-10-27,10:45:13,PNQ6277511,Completed,CID2520837,Auto,Kalyani Nagar,Koregaon Park,12.5,30.7,,,,,,,95.0,1.71,3.5,4.7,Debit Card
2024-08-30,16:23:10,PNQ8467477,Completed,CID7780179,Auto,Viman Nagar,NIBM Road,8.2,35.5,,,,,,,239.0,11.04,4.5,5.0,Cash
2024-07-19,08:04:03,PNQ2631865,No Driver Found,CID5478655,Go Sedan,Balewadi,Kharadi,,,,,,,,,,,,,
2024-01-17,19:51:16,PNQ8065933,Cancelled by Driver,CID7034080,Go Mini,Wakad,Koregaon Park,,,,,1.0,Customer cancelled trip,,,,,,,
2024-07-18,08:31:29,PNQ5878553,Cancelled by Driver,CID2559550,Bike,Akurdi,Hadapsar,,,,,1.0,Personal issue,,,,,,,
2024-12-03,22:50:45,PNQ1831509,Completed,CID7172171,Bike,Hinjewadi Phase 2,Undri,4.6,7.2,,,,,,,263.0,23.25,5.0,3.9,UPI
2024-06-14,13:52:20,PNQ1474481,Completed,CID6904808,Go Mini,Pimpri,Akurdi,11.2,10.9,,,,,,,134.0,3.01,5.0,4.2,Cash
2024-12-28,12:20:58,PNQ5700492,Completed,CID7799748,Go Sedan,Hadapsar,Undri,2.7,11.6,,,,,,,138.0,5.21,3.7,3.6,UPI
2024-10-17,19:11:00,PNQ9405210,Cancelled by Driver,CID5390196,Go Sedan,Baner,Lohegaon,,,,,1.0,Customer not reachable,,,,,,,
2024-03-25,21:26:05,PNQ7040607,Completed,CID9003157,Auto,Kalyani Nagar,Pimpri,1.6,8.3,,,,,,,271.0,13.31,5.0,4.7,UPI
2024-09-06,19:21:09,PNQ3735319,Incomplete,CID1529586,Bike,Shivajinagar,Chinchwad,4.4,37.1,,,,,1.0,Vehicle Breakdown,200.0,12.52,,,
2024-01-22,20:15:32,PNQ5422564,Completed,CID4159047,Auto,Hinjewadi Phase 3,Undri,6.4,23.5,,,,,,,431.0,23.5,3.7,4.5,Cash
2024-11-05,14:17:58,PNQ2966307,Completed,CID3272088,Auto,Nigdi,Kalyani Nagar,2.1,34.5,,,,,,,312.0,14.91,4.1,5.0,UPI
2024-04-13,17:26:02,PNQ5464287,Completed,CID3031199,Prime SUV,Hinjewadi Phase 3,Vishrantwadi,28.2,37.7,,,,,,,597.0,14.98,3.9,4.0,Debit Card
2024-01-05,16:45:21,PNQ4726104,Cancelled by Driver,CID9685981,Auto,Koregaon Park,Hinjewadi Phase 3,,,,,1.0,Traffic too heavy,,,,,,,
2024-11-10,11:00:06,PNQ5711754,Completed,CID8771507,Prime Sedan,Wakad,Hinjewadi Phase 2,8.1,4.7,,,,,,,180.0,5.69,4.8,4.6,Debit Card
2024-09-04,18:32:12,PNQ7102605,Completed,CID1250379,Auto,Hadapsar,Vishrantwadi,3.3,1.9,,,,,,,297.0,13.42,4.1,4.8,UPI
2024-04-18,08:43:42,PNQ8196166,No Driver Found,CID5009201,Auto,Kharadi,NIBM Road,,,,,,,,,,,,,
2024-09-15,09:25:56,PNQ6163118,Cancelled by Driver,CID7159085,Bike,Pimpri,Pune Station,,,,,1.0,Customer not reachable,,,,,,,
2024-09-27,23:39:59,PNQ7849158,Completed,CID1685752,Go Sedan,Katraj,Chinchwad,3.1,18.0,,,,,,,548.0,20.53,3.7,4.3,Cash
2024-11-09,08:49:46,PNQ7620002,No Driver Found,CID9669883,Auto,Akurdi,Katraj,,,,,,,,,,,,,
2024-01-21,13:46:37,PNQ4660898,Cancelled by Customer,CID5688592,Bike,Lohegaon,Magarpatta,,,1.0,Wait time too long,,,,,,,,,
2024-10-07,10:48:29,PNQ9071332,Completed,CID3762518,Go Mini,Pune Station,Aundh,7.9,12.3,,,,,,,214.0,7.87,4.8,4.6,UPI
2024-01-23,09:01:26,PNQ2333762,Completed,CID4887778,Auto,Nigdi,Kharadi,7.0,18.0,,,,,,,493.0,20.34,4.2,4.8,Credit Card
2024-10-28,16:50:04,PNQ9398834,Completed,CID7085714,Go Sedan,Baner,NIBM Road,2.4,6.9,,,,,,,321.0,15.25,3.4,4.3,Ola Money
2024-08-30,19:26:59,PNQ1705147,Cancelled by Customer,CID5447056,Go Mini,Vishrantwadi,Viman Nagar,,,1.0,Change of plans,,,,,,,,,
2024-08-25,20:38:36,PNQ2509942,No Driver Found,CID1147253,Bike,Wagholi,Magarpatta,,,,,,,,,,,,,
2024-04-28,20:53:37,PNQ3339740,Cancelled by Driver,CID3268265,Auto,Vishrantwadi,Lohegaon,,,,,1.0,Customer cancelled trip,,,,,,,
2024-04-24,13:19:57,PNQ1749285,No Driver Found,CID2159340,Bike,Wakad,Wagholi,,,,,,,,,,,,,
2024-11-29,19:52:14,PNQ7470354,Completed,CID7909270,Auto,Hinjewadi Phase 1,Wagholi,12.9,19.6,,,,,,,529.0,25.79,3.7,4.6,Ola Money
2024-12-08,20:16:25,PNQ4478733,Completed,CID1758387,Prime Sedan,Katraj,Wagholi,4.0,3.1,,,,,,,803.0,20.82,4.6,4.7,Cash
2024-05-15,00:14:02,PNQ5043401,Completed,CID8139879,Go Mini,Chinchwad,Undri,9.2,6.7,,,,,,,407.0,22.84,4.0,3.9,Cash
2024-04-23,21:28:15,PNQ6936916,Completed,CID2164814,Auto,Wagholi,Shivajinagar,6.5,10.3,,,,,,,236.0,15.08,3.6,4.3,UPI
2024-07-22,00:03:04,PNQ9289405,Completed,CID4816726,Auto,Magarpatta,Wagholi,4.3,20.5,,,,,,,143.0,6.91,3.8,4.5,Credit Card
2024-05-20,15:57:34,PNQ6984281,Completed,CID6746284,Bike,Koregaon Park,Aundh,0.5,7.6,,,,,,,106.0,8.69,4.4,4.6,UPI
2024-08-01,02:55:46,PNQ9006818,Completed,CID7535714,Auto,Hadapsar,Akurdi,6.0,8.0,,,,,,,419.0,20.81,4.1,5.0,Cash
2024-11-23,18:49:38,PNQ5583286,Completed,CID4423183,Bike,Kothrud,Aundh,12.9,24.1,,,,,,,103.0,3.63,4.0,4.4,Credit Card
2024-12-05,05:37:13,PNQ8844644,No Driver Found,CID7443297,Auto,Wagholi,Lohegaon,,,,,,,,,,,,,
2024-09-30,17:18:49,PNQ6292292,No Driver Found,CID3454885,Auto,Vishrantwadi,Kalyani Nagar,,,,,,,,,,,,,
2024-02-29,19:59:24,PNQ7790764,Completed,CID3396186,Auto,Kharadi,Deccan Gymkhana,5.5,22.3,,,,,,,255.0,10.96,4.2,3.9,Cash
2024-10-14,17:11:34,PNQ8727289,Completed,CID5535270,Bike,Dhanori,Deccan Gymkhana,5.5,25.4,,,,,,,170.0,10.09,4.7,4.8,Debit Card
2024-12-01,08:43:27,PNQ6972496,Incomplete,CID5817503,Bike,Pimpri,Airport Road,2.9,1.3,,,,,1.0,Vehicle Breakdown,201.0,13.05,,,
2024-02-10,10:15:30,PNQ8022569,Cancelled by Driver,CID8260032,Auto,Swargate,Magarpatta,,,,,1.0,Traffic too heavy,,,,,,,
2024-01-11,07:59:47,PNQ5702943,Incomplete,CID4080856,Prime SUV,Shivajinagar,Hinjewadi Phase 2,1.2,13.5,,,,,1.0,Route issue,449.0,14.88,,,
2024-05-12,08:18:42,PNQ7353303,Completed,CID8194375,Auto,Dhanori,Wakad,5.8,12.2,,,,,,,262.0,12.91,4.0,4.6,Cash
2024-05-11,12:57:27,PNQ8081244,Completed,CID6596196,Go Mini,Koregaon Park,Viman Nagar,2.8,31.2,,,,,,,156.0,5.72,3.9,4.6,UPI
2024-04-14,17:23:06,PNQ9322070,Completed,CID7103429,Auto,Airport Road,Aundh,2.5,4.3,,,,,,,330.0,14.69,3.9,4.5,Cash
2024-05-27,10:34:44,PNQ7327202,Completed,CID7904654,Go Sedan,Deccan Gymkhana,Balewadi,3.1,15.8,,,,,,,281.0,10.15,4.4,4.2,Cash
2024-10-07,16:04:09,PNQ7656538,Completed,CID3040924,Bike,Hinjewadi Phase 2,Hadapsar,10.1,48.9,,,,,,,279.0,24.82,4.1,4.8,UPI
2024-03-03,19:00:15,PNQ8401593,No Driver Found,CID7122519,Go Mini,Balewadi,Kalyani Nagar,,,,,,,,,,,,,
2024-02-03,18:50:48,PNQ5287818,No Driver Found,CID9238334,Bike,Wakad,Wagholi,,,,,,,,,,,,,
2024-05-18,22:07:48,PNQ2556516,Cancelled by Driver,CID8560820,Go Mini,Aundh,Hadapsar,,,,,1.0,Traffic too heavy,,,,,,,
2024-08-19,10:32:49,PNQ4686637,Cancelled by Driver,CID3152647,Auto,Swargate,Chinchwad,,,,,1.0,Customer cancelled trip,,,,,,,
2024-09-30,13:07:30,PNQ6078736,No Driver Found,CID4842173,Go Mini,Nigdi,Kalyani Nagar,,,,,,,,,,,,,
2024-12-08,16:50:05,PNQ9563224,Completed,CID6670876,Go Mini,Hinjewadi Phase 1,Airport Road,4.0,11.3,,,,,,,268.0,18.89,3.7,5.0,UPI
2024-07-01,18:22:11,PNQ2731230,Completed,CID6776618,Auto,Chinchwad,Dhanori,9.8,10.0,,,,,,,188.0,9.53,4.0,4.4,Cash
2024-07-17,18:34:16,PNQ7593458,Completed,CID2409476,Auto,Vishrantwadi,Nigdi,1.4,31.1,,,,,,,307.0,13.05,3.8,5.0,UPI
2024-01-10,20:39:51,PNQ5669647,Completed,CID9049251,Prime Sedan,Aundh,Lohegaon,9.8,6.8,,,,,,,410.0,13.04,4.5,4.8,UPI
2024-02-14,23:10:09,PNQ1202997,Cancelled by Customer,CID3216219,Bike,Katraj,Kharadi,,,1.0,Wrong vehicle type shown,,,,,,,,,
2024-06-24,08:52:44,PNQ4565251,Cancelled by Customer,CID8740680,Go Sedan,Nigdi,Katraj,,,1.0,Wait time too long,,,,,,,,,
2024-09-30,08:59:48,PNQ3785545,Cancelled by Customer,CID5706872,Prime Sedan,Airport Road,Viman Nagar,,,1.0,Wait time too long,,,,,,,,,
2024-11-19,11:21:54,PNQ6062632,Completed,CID5975076,Go Sedan,Kharadi,Dhanori,4.8,10.4,,,,,,,171.0,6.51,3.3,4.5,Credit Card
